0221N,950101003-001,80,80,村山富市首相は年頭にあたり首相官邸で内閣記者会と二十二十八日会見し、社会党の新民主連合所属議員の離党問題について「政権に影響を及ぼすことにはならない。離党者が,い,ても、その範囲にとどまると思う」と述べ、大量離党には至らないとの見通しを示した。,状況
1211D,950122052-014,60,62,「ここまでは譲歩が見込めるが、これ以上は踏み込めない」という限界を相手方があらかじめ予測できるような原則を貫くことだ、,という,のだ。,同格
1212M,950122052-014,60,62,「ここまでは譲歩が見込めるが、これ以上は踏み込めない」という限界を相手方があらかじめ予測できるような原則を貫くことだ、,という,のだ。,伝聞
0681Q,950122052-022,30,31,先進七カ国は改めて対露対露政策を検討する会議を開くべきでは,ない,か。,順接必要
0681M,950122052-022,30,31,先進七カ国は改めて対露対露政策を検討する会議を開くべきでは,ない,か。,順接必要
3341M,950122052-022,30,31,先進七カ国は改めて対露対露政策を検討する会議を開くべきでは,ない,か。,否定
0681Q,950123086-001,8,9,遅かったのでは,ない,か。,順接必要
0681M,950123086-001,8,9,遅かったのでは,ない,か。,順接必要
0721Q,950123086-001,5,6,遅かった,ので,はないか。,理由
0721M,950123086-001,5,6,遅かった,ので,はないか。,理由
2011M,950123086-001,5,6,遅かった,ので,はないか。,推量
3341M,950123086-001,8,9,遅かったのでは,ない,か。,否定
0681Q,950123086-002,7,8,被災者だけで,ない,。,順接必要
0681M,950123086-002,7,8,被災者だけで,ない,。,順接必要
3341M,950123086-002,7,8,被災者だけで,ない,。,否定
0272Q,950123086-005,2,3,だ,から,といって、危機に対応する能力の乏しさを弁解する理由にはできない。,理由
0272M,950123086-005,2,3,だ,から,といって、危機に対応する能力の乏しさを弁解する理由にはできない。,理由
0272N,950123086-005,2,3,だ,から,といって、危機に対応する能力の乏しさを弁解する理由にはできない。,理由
0971C,950123086-005,4,7,だから,といって,、危機に対応する能力の乏しさを弁解する理由にはできない。,逆接確定
1011Q,950123086-005,2,7,だ,からといって,、危機に対応する能力の乏しさを弁解する理由にはできない。,逆接確定
1211D,950123086-005,4,6,だから,といっ,て、危機に対応する能力の乏しさを弁解する理由にはできない。,同格
1212M,950123086-005,4,6,だから,といっ,て、危機に対応する能力の乏しさを弁解する理由にはできない。,伝聞
1211D,950123086-006,39,41,戦後最大の犠牲者を出した阪神大震災にあたって、どんな危機対応、管理がなされた,という,のか。,同格
1212M,950123086-006,39,41,戦後最大の犠牲者を出した阪神大震災にあたって、どんな危機対応、管理がなされた,という,のか。,伝聞
0681Q,950123086-012,50,51,政令によって、煩雑な上位官庁の許可を待たなくとも、必要な方策を実務者たちが、素早く打ち出せたのでは,ない,か。,順接必要
0681M,950123086-012,50,51,政令によって、煩雑な上位官庁の許可を待たなくとも、必要な方策を実務者たちが、素早く打ち出せたのでは,ない,か。,順接必要
0721Q,950123086-012,47,48,政令によって、煩雑な上位官庁の許可を待たなくとも、必要な方策を実務者たちが、素早く打ち出せた,ので,はないか。,理由
0721M,950123086-012,47,48,政令によって、煩雑な上位官庁の許可を待たなくとも、必要な方策を実務者たちが、素早く打ち出せた,ので,はないか。,理由
2011M,950123086-012,47,48,政令によって、煩雑な上位官庁の許可を待たなくとも、必要な方策を実務者たちが、素早く打ち出せた,ので,はないか。,推量
3341M,950123086-012,50,51,政令によって、煩雑な上位官庁の許可を待たなくとも、必要な方策を実務者たちが、素早く打ち出せたのでは,ない,か。,否定
0681Q,950123086-019,56,57,自衛隊がこうした際、状況把握に努めるべきは当然だが、むしろ兵庫県側の出動要請の遅れに反省、検討を加えるべきでは,ない,か。,順接必要
0681M,950123086-019,56,57,自衛隊がこうした際、状況把握に努めるべきは当然だが、むしろ兵庫県側の出動要請の遅れに反省、検討を加えるべきでは,ない,か。,順接必要
3341M,950123086-019,56,57,自衛隊がこうした際、状況把握に努めるべきは当然だが、むしろ兵庫県側の出動要請の遅れに反省、検討を加えるべきでは,ない,か。,否定
1211D,950123086-023,48,50,混乱の中で、被災者がどこに避難しているのかすら、物資供給担当者が把握しきれていない事態もあった,といわ,れる。,同格
1212M,950123086-023,48,50,混乱の中で、被災者がどこに避難しているのかすら、物資供給担当者が把握しきれていない事態もあった,といわ,れる。,伝聞
3061T,950123086-023,22,23,混乱の中で、被災者がどこに避難しているのか,すら,、物資供給担当者が把握しきれていない事態もあったといわれる。,極端例
2671T,950123086-039,21,23,区や市町村の間ではこの種の援助システムが,あまり,ない。,強調
2051M,950123087-006,31,33,被害で何より衝撃的なのは、高架橋・橋りょうが八カ所も落下した,ことだ,。,推量
3031T,950123087-016,8,9,被害部分にだけ,でも,、まず、新しい安全基準を導入してもらいたい。,極端例
2701T,950123087-023,36,38,第一に、開業して三十三十年がたち、施設の劣化が目立つ東海道新幹線は無論,のこと,、全新幹線の保安総点検や補強工事を早急に実施してもらいたい。,強調
0681Q,950123087-025,42,43,第二に、ＪＲ東海や西日本が熱を上げている次世代新幹線の開発は全面的に見直すべきでは,ない,か。,順接必要
0681M,950123087-025,42,43,第二に、ＪＲ東海や西日本が熱を上げている次世代新幹線の開発は全面的に見直すべきでは,ない,か。,順接必要
3341M,950123087-025,42,43,第二に、ＪＲ東海や西日本が熱を上げている次世代新幹線の開発は全面的に見直すべきでは,ない,か。,否定
0681Q,950123087-026,31,32,利用客に対する最大のサービスは、これ以上のスピードアップでは,なく,、より一層の安全の確保であることを肝に銘じてほしい。,順接必要
0681M,950123087-026,31,32,利用客に対する最大のサービスは、これ以上のスピードアップでは,なく,、より一層の安全の確保であることを肝に銘じてほしい。,順接必要
3341M,950123087-026,31,32,利用客に対する最大のサービスは、これ以上のスピードアップでは,なく,、より一層の安全の確保であることを肝に銘じてほしい。,否定
1001Q,950124042-013,9,11,多くの人が失った,ものの,大きさに改めて気づき、打ちのめされている。,逆接確定
2691T,950124042-021,34,36,老人や乳幼児を抱える母親にとって、医師の顔を見るほどうれしく安心な,ことは,ないのだ。,強調
0971C,950124043-017,25,28,わずか三カ月で、北朝鮮は実に多くの果実を手にした,と言って,いいだろうだろう。,逆接確定
1211D,950124043-017,25,27,わずか三カ月で、北朝鮮は実に多くの果実を手にした,と言っ,ていいだろうだろう。,同格
1212M,950124043-017,25,27,わずか三カ月で、北朝鮮は実に多くの果実を手にした,と言っ,ていいだろうだろう。,伝聞
