1381M,950104012-019,37,39,社会党が民主リベラル勢力をつくる役割を果たし、党の歴史的使命を終えて移っ,ていく,なら、政局にはならない。
2861W,950104012-019,45,46,社会党が民主リベラル勢力をつくる役割を果たし、党の歴史的使命を終えて移っていくなら、政局,には,ならない。
0721Q,950104012-020,12,13,むしろ政権の安定になる,ので,はないか。
0721M,950104012-020,12,13,むしろ政権の安定になる,ので,はないか。
2011M,950104012-020,12,13,むしろ政権の安定になる,ので,はないか。
0121P,950104012-021,8,11,しかし新党構想,をめぐり,、今までの社会党の考え方や時代対応を変える必要を認めず、古い旗を守ることが大義であって、それを社会党の任務と考えるような「革新の保守」と、党の分裂はやむを得ないという人たちがぶつかる場合、厳しい状況を考えなければならない。
0121D,950104012-021,8,11,しかし新党構想,をめぐり,、今までの社会党の考え方や時代対応を変える必要を認めず、古い旗を守ることが大義であって、それを社会党の任務と考えるような「革新の保守」と、党の分裂はやむを得ないという人たちがぶつかる場合、厳しい状況を考えなければならない。
0301D,950104012-021,14,16,しかし新党構想をめぐり、今,までの,社会党の考え方や時代対応を変える必要を認めず、古い旗を守ることが大義であって、それを社会党の任務と考えるような「革新の保守」と、党の分裂はやむを得ないという人たちがぶつかる場合、厳しい状況を考えなければならない。
2861W,950104012-025,15,16,しかし参院選は直接、政権交代,には,結びつかない。
3401M,950104012-026,16,18,社会党の党首交代は参院選を受け,たもの,が多いが、村山さんは内閣の首班。
0871Q,950104012-027,14,15,参院選の結果がどんなに悪く,ても,、それだけで委員長を辞めることにはならない。
1921M,950104012-027,29,34,参院選の結果がどんなに悪くても、それだけで委員長を辞める,ことにはなら,ない。
2861W,950104012-027,31,32,参院選の結果がどんなに悪くても、それだけで委員長を辞めること,には,ならない。
1921M,950104012-028,6,10,首相を退く,ことになる,からだ。
0061P,950104012-029,13,16,村山さんが国民によい印象,を持って,迎えられていることは間違いない。
0061N,950104012-029,13,16,村山さんが国民によい印象,を持って,迎えられていることは間違いない。
0062P,950104012-029,13,16,村山さんが国民によい印象,を持って,迎えられていることは間違いない。
0062N,950104012-029,13,16,村山さんが国民によい印象,を持って,迎えられていることは間違いない。
0063P,950104012-029,13,16,村山さんが国民によい印象,を持って,迎えられていることは間違いない。
0063N,950104012-029,13,16,村山さんが国民によい印象,を持って,迎えられていることは間違いない。
2691T,950104012-029,24,26,村山さんが国民によい印象を持って迎えられている,ことは,間違いない。
0031P,950104012-030,6,8,政権担当者,として,の力と首相の人気の両面があるが、村山さんの場合、人柄が支持されている。
0031D,950104012-030,6,9,政権担当者,としての,力と首相の人気の両面があるが、村山さんの場合、人柄が支持されている。
0031N,950104012-030,6,8,政権担当者,として,の力と首相の人気の両面があるが、村山さんの場合、人柄が支持されている。
0032T,950104012-030,6,8,政権担当者,として,の力と首相の人気の両面があるが、村山さんの場合、人柄が支持されている。
2901W,950104012-030,6,8,政権担当者,として,の力と首相の人気の両面があるが、村山さんの場合、人柄が支持されている。
2902W,950104012-030,6,8,政権担当者,として,の力と首相の人気の両面があるが、村山さんの場合、人柄が支持されている。
0871Q,950104012-031,21,22,連立政権というのは、どんなに政治力があっ,ても,やはり限界がある。
1211D,950104012-031,5,7,連立政権,という,のは、どんなに政治力があってもやはり限界がある。
1212M,950104012-031,5,7,連立政権,という,のは、どんなに政治力があってもやはり限界がある。
1213D,950104012-031,5,7,連立政権,という,のは、どんなに政治力があってもやはり限界がある。
2811W,950104012-031,5,9,連立政権,というのは,、どんなに政治力があってもやはり限界がある。
2812W,950104012-031,5,9,連立政権,というのは,、どんなに政治力があってもやはり限界がある。
2161M,950104012-039,71,75,行革委員会の事務局長問題や国連安全保障理事会の常任理事国入り問題など、われわれが取り組んできた問題で、新民連がどういう考えなのか意思表示をし,てほしかっ,た。
3121T,950104012-039,62,63,行革委員会の事務局長問題や国連安全保障理事会の常任理事国入り問題など、われわれが取り組んできた問題で、新民連がどういう考え,なの,か意思表示をしてほしかった。
2621M,950104012-041,3,4,平和,とか,自由、民主主義、政治改革とか退屈な言葉を使わないでいかにいられるかだ。
2621M,950104012-041,17,18,平和とか自由、民主主義、政治改革,とか,退屈な言葉を使わないでいかにいられるかだ。
2622P,950104012-041,3,4,平和,とか,自由、民主主義、政治改革とか退屈な言葉を使わないでいかにいられるかだ。
2622P,950104012-041,17,18,平和とか自由、民主主義、政治改革,とか,退屈な言葉を使わないでいかにいられるかだ。
1381M,950104012-043,20,22,もっと具体的な言動をみて提携関係を考え,ていく,しか方法がない。
0031P,950104012-044,20,22,たとえ一つの問題で意見が違っても、全体,として,共通の感性で議論していくことができる関係であれば、おのずから収れんしていくのではないか。
0031N,950104012-044,20,22,たとえ一つの問題で意見が違っても、全体,として,共通の感性で議論していくことができる関係であれば、おのずから収れんしていくのではないか。
0032T,950104012-044,20,22,たとえ一つの問題で意見が違っても、全体,として,共通の感性で議論していくことができる関係であれば、おのずから収れんしていくのではないか。
0721Q,950104012-044,60,61,たとえ一つの問題で意見が違っても、全体として共通の感性で議論していくことができる関係であれば、おのずから収れんしていく,ので,はないか。
0721M,950104012-044,60,61,たとえ一つの問題で意見が違っても、全体として共通の感性で議論していくことができる関係であれば、おのずから収れんしていく,ので,はないか。
0871Q,950104012-044,15,16,たとえ一つの問題で意見が違っ,ても,、全体として共通の感性で議論していくことができる関係であれば、おのずから収れんしていくのではないか。
1381M,950104012-044,32,34,たとえ一つの問題で意見が違っても、全体として共通の感性で議論し,ていく,ことができる関係であれば、おのずから収れんしていくのではないか。
